period,state,stateName,technology,sector,sectorName,capacity,customers,capacity-units,customers-units
2017,SD,South Dakota,All Technologies,RES,residential,.311,57,megawatts,number of customers
2017,SD,South Dakota,All Technologies,TOT,all sectors,1.288,72,megawatts,number of customers
2017,SD,South Dakota,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,SD,South Dakota,Other Technologies,COM,commercial,0,0,megawatts,number of customers
2017,SD,South Dakota,Other Technologies,IND,industrial,0,0,megawatts,number of customers
2017,SD,South Dakota,Other Technologies,RES,residential,0,0,megawatts,number of customers
2017,SD,South Dakota,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2017,SD,South Dakota,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,SD,South Dakota,Photovoltaic,COM,commercial,.625,9,megawatts,number of customers
2017,SD,South Dakota,Photovoltaic,IND,industrial,0,0,megawatts,number of customers
2017,SD,South Dakota,Photovoltaic,RES,residential,.219,36,megawatts,number of customers
2017,SD,South Dakota,Photovoltaic,TOT,all sectors,.844,45,megawatts,number of customers
2017,SD,South Dakota,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2017,SD,South Dakota,Wind,COM,commercial,.352,6,megawatts,number of customers
2017,SD,South Dakota,Wind,IND,industrial,0,0,megawatts,number of customers
2017,SD,South Dakota,Wind,RES,residential,.092,21,megawatts,number of customers
2017,SD,South Dakota,Wind,TOT,all sectors,.444,27,megawatts,number of customers
2017,SD,South Dakota,Wind,TRN,transportation,0,0,megawatts,number of customers
2017,TN,Tennessee,All Technologies,COM,commercial,.349,9,megawatts,number of customers
2017,TN,Tennessee,All Technologies,IND,industrial,0,0,megawatts,number of customers
2017,TN,Tennessee,All Technologies,RES,residential,.095,13,megawatts,number of customers
2017,TN,Tennessee,All Technologies,TOT,all sectors,.444,22,megawatts,number of customers
2017,TN,Tennessee,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,TN,Tennessee,Other Technologies,COM,commercial,0,0,megawatts,number of customers
2017,TN,Tennessee,Other Technologies,IND,industrial,0,0,megawatts,number of customers
2017,TN,Tennessee,Other Technologies,RES,residential,0,0,megawatts,number of customers
2017,TN,Tennessee,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2017,TN,Tennessee,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,TN,Tennessee,Photovoltaic,COM,commercial,.349,9,megawatts,number of customers
2017,TN,Tennessee,Photovoltaic,IND,industrial,0,0,megawatts,number of customers
2017,TN,Tennessee,Photovoltaic,RES,residential,.091,12,megawatts,number of customers
2017,TN,Tennessee,Photovoltaic,TOT,all sectors,.44,21,megawatts,number of customers
2017,TN,Tennessee,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2017,TN,Tennessee,Wind,COM,commercial,0,0,megawatts,number of customers
2017,TN,Tennessee,Wind,IND,industrial,0,0,megawatts,number of customers
2017,TN,Tennessee,Wind,RES,residential,.004,1,megawatts,number of customers
2017,TN,Tennessee,Wind,TOT,all sectors,.004,1,megawatts,number of customers
2017,TN,Tennessee,Wind,TRN,transportation,0,0,megawatts,number of customers
2017,TX,Texas,All Technologies,COM,commercial,30.28,1033,megawatts,number of customers
2017,TX,Texas,All Technologies,IND,industrial,4.853,8,megawatts,number of customers
2017,TX,Texas,All Technologies,RES,residential,155.697,27592,megawatts,number of customers
2017,TX,Texas,All Technologies,TOT,all sectors,190.83,28633,megawatts,number of customers
2017,TX,Texas,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,TX,Texas,Other Technologies,COM,commercial,3.17,16,megawatts,number of customers
2017,TX,Texas,Other Technologies,IND,industrial,.05,1,megawatts,number of customers
2017,TX,Texas,Other Technologies,RES,residential,2.22,299,megawatts,number of customers
2017,TX,Texas,Other Technologies,TOT,all sectors,5.44,316,megawatts,number of customers
2017,TX,Texas,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,TX,Texas,Photovoltaic,COM,commercial,25.921,983,megawatts,number of customers
2017,TX,Texas,Photovoltaic,IND,industrial,.303,4,megawatts,number of customers
2017,TX,Texas,Photovoltaic,RES,residential,148.325,26454,megawatts,number of customers
2017,TX,Texas,Photovoltaic,TOT,all sectors,174.549,27441,megawatts,number of customers
2017,TX,Texas,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2017,TX,Texas,Wind,COM,commercial,1.189,34,megawatts,number of customers
2017,TX,Texas,Wind,IND,industrial,4.5,3,megawatts,number of customers
2017,TX,Texas,Wind,RES,residential,2.227,455,megawatts,number of customers
2017,TX,Texas,Wind,TOT,all sectors,7.916,492,megawatts,number of customers
2017,TX,Texas,Wind,TRN,transportation,0,0,megawatts,number of customers
2017,US,United States,All Technologies,COM,commercial,5865.147,74567,megawatts,number of customers
2017,US,United States,All Technologies,IND,industrial,1453.826,5727,megawatts,number of customers
2017,US,United States,All Technologies,RES,residential,9584.177,1647404,megawatts,number of customers
2017,US,United States,All Technologies,TOT,all sectors,16903.148,1727698,megawatts,number of customers
2017,US,United States,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,US,United States,Other Technologies,COM,commercial,208.639,693,megawatts,number of customers
2017,US,United States,Other Technologies,IND,industrial,199.398,330,megawatts,number of customers
2017,US,United States,Other Technologies,RES,residential,9.064,915,megawatts,number of customers
2017,US,United States,Other Technologies,TOT,all sectors,417.101,1938,megawatts,number of customers
2017,US,United States,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2017,US,United States,Photovoltaic,COM,commercial,5119.87,69538,megawatts,number of customers
2017,US,United States,Photovoltaic,IND,industrial,1197.785,5267,megawatts,number of customers
